CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,ELAProf_Score,ELAProf_Weight,MathProf_Score,MathProf_Weight,Grad4YR_Score,Grad4YR_Weight,Grad5YR_Score,Grad5YR_Weight,ELAGrowth_Score,ELAGrowth_Weight,MathGrowth_Score,MathGrowth_Weight,ELP_Score,ELP_Weight,CA_Score,CA_Weight,SummativeScore,SummativeRating,CompSupport_Bottom5%,CompSupport_Grad67,AccountabilityIndicator,IndicatorScore,IndicatorWeight,Year
35,SOMERSET,0510,BRANCHBURG TWP,090,WHITON ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,005,BRIDGEWATER-RARITAN HIGH SCHOOL,74.79,15.0%,83.38,15.0%,50.43,20.0%,43.10,20.0%,9999999,9999999,9999999,9999999,68.18,20.0%,83.91,10.0%,64.46,68.19,No,No,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,010,BRIDGEWATER-RARITAN MIDDLE SCHOOL,92.71,17.5%,70.02,17.5%,9999999,9999999,9999999,9999999,86.14,25.0%,62.85,25.0%,9999999,9999999,66.61,15.0%,75.72,86.61,No,No,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,030,ADAMSVILLE PRIMARY SCHOOL,64.51,15.0%,55.51,15.0%,9999999,9999999,9999999,9999999,97.10,20.0%,90.03,20.0%,92.55,20.0%,63.37,10.0%,80.28,91.41,No,No,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,040,BRADLEY GARDENS PRIMARY SCHOOL,61.49,17.5%,70.68,17.5%,9999999,9999999,9999999,9999999,25.30,25.0%,35.91,25.0%,9999999,9999999,83.39,15.0%,50.94,50.95,No,No,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,045,CRIM PRIMARY SCHOOL,81.64,17.5%,86.73,17.5%,9999999,9999999,9999999,9999999,99.70,25.0%,97.69,25.0%,9999999,9999999,69.12,15.0%,89.18,97.45,No,No,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,048,EISENHOWER INTERMEDIATE SCHOOL,68.19,17.5%,62.32,17.5%,9999999,9999999,9999999,9999999,61.02,25.0%,48.90,25.0%,9999999,9999999,45.62,15.0%,57.16,61.14,No,No,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,063,HAMILTON PRIMARY SCHOOL,95.56,17.5%,96.74,17.5%,9999999,9999999,9999999,9999999,87.20,25.0%,86.94,25.0%,9999999,9999999,87.89,15.0%,90.37,98.05,No,No,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,065,HILLSIDE INTERMEDIATE SCHOOL,88.86,17.5%,81.22,17.5%,9999999,9999999,9999999,9999999,92.71,25.0%,49.50,25.0%,9999999,9999999,22.42,15.0%,68.68,78.55,No,No,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,067,JOHN F. KENNEDY PRIMARY SCHOOL,43.78,15.0%,56.99,15.0%,9999999,9999999,9999999,9999999,85.31,20.0%,49.73,20.0%,69.79,20.0%,49.70,10.0%,61.05,68.42,No,No,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,085,MILLTOWN PRIMARY SCHOOL,86.14,15.0%,83.12,15.0%,9999999,9999999,9999999,9999999,98.10,20.0%,77.15,20.0%,54.26,20.0%,22.54,10.0%,73.54,84.06,No,No,NA,NA,NA,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,105,VAN HOLTEN PRIMARY SCHOOL,57.29,17.5%,88.80,17.5%,9999999,9999999,9999999,9999999,27.61,25.0%,67.18,25.0%,9999999,9999999,86.63,15.0%,62.26,70.32,No,No,NA,NA,NA,2017-18
35,SOMERSET,1610,FRANKLIN TWP,050,FRANKLIN HIGH SCHOOL,53.30,15.0%,46.13,15.0%,14.33,20.0%,22.41,20.0%,9999999,9999999,9999999,9999999,50.00,20.0%,49.71,10.0%,37.23,28.94,No,No,NA,NA,NA,2017-18
35,SOMERSET,1610,FRANKLIN TWP,055,CONERLY ROAD SCHOOL,30.21,17.5%,63.80,17.5%,9999999,9999999,9999999,9999999,7.52,25.0%,64.21,25.0%,9999999,9999999,61.45,15.0%,43.60,38.15,No,No,NA,NA,NA,2017-18
35,SOMERSET,1610,FRANKLIN TWP,070,ELIZABETH AVENUE SCHOOL,12.14,15.0%,15.28,15.0%,9999999,9999999,9999999,9999999,58.29,20.0%,47.30,20.0%,48.94,20.0%,14.99,10.0%,36.52,28.26,No,No,NA,NA,NA,2017-18
35,SOMERSET,1610,FRANKLIN TWP,080,FRANKLIN PARK SCHOOL,56.75,15.0%,74.29,15.0%,9999999,9999999,9999999,9999999,65.58,20.0%,66.05,20.0%,63.40,20.0%,72.54,10.0%,65.92,74.70,No,No,NA,NA,NA,2017-18
35,SOMERSET,1610,FRANKLIN TWP,100,HILLCREST SCHOOL,14.04,15.0%,35.90,15.0%,9999999,9999999,9999999,9999999,26.54,20.0%,83.98,20.0%,37.45,20.0%,25.36,10.0%,39.62,32.23,No,No,NA,NA,NA,2017-18
35,SOMERSET,1610,FRANKLIN TWP,115,MACAFEE ROAD SCHOOL,25.77,17.5%,46.33,17.5%,9999999,9999999,9999999,9999999,54.80,25.0%,57.03,25.0%,9999999,9999999,57.91,15.0%,49.26,47.99,No,No,NA,NA,NA,2017-18
35,SOMERSET,1610,FRANKLIN TWP,140,PINE GROVE MANOR SCHOOL,29.50,15.0%,55.33,15.0%,9999999,9999999,9999999,9999999,70.56,20.0%,91.28,20.0%,85.32,20.0%,89.27,10.0%,71.08,80.86,No,No,NA,NA,NA,2017-18
35,SOMERSET,1610,FRANKLIN TWP,150,SAMPSON G. SMITH SCHOOL,27.90,15.0%,38.39,15.0%,9999999,9999999,9999999,9999999,53.67,20.0%,64.15,20.0%,62.13,20.0%,51.38,10.0%,51.07,51.07,No,No,NA,NA,NA,2017-18
35,SOMERSET,1610,FRANKLIN TWP,160,FRANKLIN MIDDLE SCHOOL,42.48,15.0%,36.14,15.0%,9999999,9999999,9999999,9999999,35.13,20.0%,15.55,20.0%,18.30,20.0%,68.11,10.0%,32.40,21.98,No,No,NA,NA,NA,2017-18
35,SOMERSET,1810,GREEN BROOK TWP,030,GREEN BROOK MIDDLE SCHOOL,68.31,17.5%,62.03,17.5%,9999999,9999999,9999999,9999999,65.64,25.0%,58.81,25.0%,9999999,9999999,48.26,15.0%,61.16,68.66,No,No,NA,NA,NA,2017-18
35,SOMERSET,1810,GREEN BROOK TWP,050,IRENE E. FELDKIRCHNER ELEMENTARY SCHOOL,62.38,17.5%,83.41,17.5%,9999999,9999999,9999999,9999999,4.32,25.0%,13.65,25.0%,9999999,9999999,65.53,15.0%,39.84,32.58,No,No,NA,NA,NA,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,030,HILLSBOROUGH HIGH SCHOOL,71.06,17.5%,86.82,17.5%,86.25,25.0%,57.18,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,80.75,15.0%,75.60,81.38,No,No,NA,NA,NA,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,033,AMSTERDAM ELEMENTARY SCHOOL,80.33,17.5%,93.07,17.5%,9999999,9999999,9999999,9999999,43.90,25.0%,90.45,25.0%,9999999,9999999,71.82,15.0%,74.70,85.60,No,No,NA,NA,NA,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,034,AUTEN ROAD INTERMEDIATE SCHOOL,63.74,17.5%,84.12,17.5%,9999999,9999999,9999999,9999999,9.77,25.0%,48.49,25.0%,9999999,9999999,84.29,15.0%,53.09,54.50,No,No,NA,NA,NA,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,035,HILLSBOROUGH TOWNSHIP MIDDLE SCHOOL,75.53,17.5%,79.92,17.5%,9999999,9999999,9999999,9999999,57.17,25.0%,48.01,25.0%,9999999,9999999,84.89,15.0%,66.23,75.12,No,No,NA,NA,NA,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,040,HILLSBOROUGH TOWNSHIP ELEMENTARY SCHOOL,91.71,17.5%,98.40,17.5%,9999999,9999999,9999999,9999999,94.08,25.0%,92.40,25.0%,9999999,9999999,71.46,15.0%,90.61,98.10,No,No,NA,NA,NA,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,060,SUNNYMEAD ELEMENTARY SCHOOL,87.80,17.5%,89.51,17.5%,9999999,9999999,9999999,9999999,87.50,25.0%,98.52,25.0%,9999999,9999999,47.84,15.0%,84.71,94.79,No,No,NA,NA,NA,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,070,TRIANGLE ELEMENTARY SHCOOL,81.34,17.5%,80.75,17.5%,9999999,9999999,9999999,9999999,21.50,25.0%,80.47,25.0%,9999999,9999999,55.76,15.0%,62.22,70.20,No,No,NA,NA,NA,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,080,WOODFERN ELEMENTARY SCHOOL,82.52,15.0%,91.88,15.0%,9999999,9999999,9999999,9999999,52.49,20.0%,79.05,20.0%,96.38,20.0%,63.55,10.0%,78.10,89.34,No,No,NA,NA,NA,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,085,WOODS ROAD ELEMENTARY SCHOOL,76.42,17.5%,88.09,17.5%,9999999,9999999,9999999,9999999,67.06,25.0%,97.39,25.0%,9999999,9999999,67.57,15.0%,80.04,91.23,No,No,NA,NA,NA,2017-18
35,SOMERSET,3000,MANVILLE BORO,050,MANVILLE HIGH SCHOOL,42.69,15.0%,25.21,15.0%,35.24,20.0%,33.91,20.0%,9999999,9999999,9999999,9999999,91.82,20.0%,35.06,10.0%,45.89,41.83,No,No,NA,NA,NA,2017-18
35,SOMERSET,3000,MANVILLE BORO,065,ALEXANDER BATCHO INTERMEDIATE SCHOOL,51.24,17.5%,36.26,17.5%,9999999,9999999,9999999,9999999,57.41,25.0%,68.13,25.0%,9999999,9999999,27.40,15.0%,50.81,50.77,No,No,NA,NA,NA,2017-18
35,SOMERSET,3000,MANVILLE BORO,080,ROOSEVELT SCHOOL,21.80,17.5%,18.31,17.5%,9999999,9999999,9999999,9999999,24.17,25.0%,21.84,25.0%,9999999,9999999,25.12,15.0%,22.29,10.43,No,No,NA,NA,NA,2017-18
35,SOMERSET,3000,MANVILLE BORO,090,WESTON ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
35,SOMERSET,3320,MONTGOMERY TWP,030,MONTGOMERY HIGH SCHOOL,87.97,17.5%,93.98,17.5%,78.80,25.0%,62.07,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,77.59,15.0%,78.70,85.39,No,No,NA,NA,NA,2017-18
35,SOMERSET,3320,MONTGOMERY TWP,045,MONTGOMERY LOWER MIDDLE SCHOOL,79.68,17.5%,88.57,17.5%,9999999,9999999,9999999,9999999,58.35,25.0%,60.42,25.0%,9999999,9999999,88.67,15.0%,72.44,82.70,No,No,NA,NA,NA,2017-18
35,SOMERSET,3320,MONTGOMERY TWP,070,MONTGOMERY UPPER MIDDLE SCHOOL,81.93,17.5%,89.93,17.5%,9999999,9999999,9999999,9999999,47.27,25.0%,28.25,25.0%,9999999,9999999,76.74,15.0%,60.47,66.94,No,No,NA,NA,NA,2017-18
35,SOMERSET,3320,MONTGOMERY TWP,105,VILLAGE ELEMENTARY SCHOOL,56.10,17.5%,82.52,17.5%,9999999,9999999,9999999,9999999,60.49,25.0%,42.49,25.0%,9999999,9999999,72.42,15.0%,60.87,68.01,No,No,NA,NA,NA,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,050,NORTH PLAINFIELD HIGH SCHOOL,38.97,15.0%,28.08,15.0%,66.48,20.0%,35.63,20.0%,9999999,9999999,9999999,9999999,60.91,20.0%,64.66,10.0%,49.13,48.14,No,No,NA,NA,NA,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,060,EAST END SCHOOL,13.45,15.0%,52.49,15.0%,9999999,9999999,9999999,9999999,12.26,20.0%,54.54,20.0%,54.89,20.0%,45.86,10.0%,38.82,31.34,No,No,NA,NA,NA,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,080,SOMERSET SCHOOL,11.85,15.0%,13.51,15.0%,9999999,9999999,9999999,9999999,23.70,20.0%,23.38,20.0%,4.47,20.0%,61.57,10.0%,20.27,8.83,No,No,NA,NA,NA,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,090,STONY BROOK SCHOOL,5.63,17.5%,11.91,17.5%,9999999,9999999,9999999,9999999,1.13,25.0%,26.94,25.0%,9999999,9999999,58.33,15.0%,18.84,7.17,No,No,NA,NA,NA,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,110,WEST END SCHOOL,16.17,15.0%,29.03,15.0%,9999999,9999999,9999999,9999999,53.79,20.0%,83.80,20.0%,43.40,20.0%,47.90,10.0%,47.77,45.62,No,No,NA,NA,NA,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,300,NORTH PLAINFIELD MIDDLE SCHOOL,16.53,15.0%,5.92,15.0%,9999999,9999999,9999999,9999999,60.01,20.0%,15.07,20.0%,28.94,20.0%,64.03,10.0%,30.58,19.67,No,No,NA,NA,NA,2017-18
35,SOMERSET,4810,SOMERSET CO VOCATIONAL,070,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,85.96,17.5%,77.94,17.5%,16.05,25.0%,17.24,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,91.38,15.0%,50.71,49.57,No,No,NA,NA,NA,2017-18
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,020,BERNARDS HIGH SCHOOL,63.61,15.0%,63.61,15.0%,73.64,20.0%,65.52,20.0%,9999999,9999999,9999999,9999999,6.36,20.0%,81.03,10.0%,56.29,55.59,No,No,NA,NA,NA,2017-18
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,030,MARION T. BEDWELL ELEMENTARY SCHOOL,63.15,17.5%,81.75,17.5%,9999999,9999999,9999999,9999999,66.00,25.0%,51.22,25.0%,9999999,9999999,37.17,15.0%,60.24,66.53,No,No,NA,NA,NA,2017-18
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,040,BERNARDSVILLE MIDDLE SCHOOL,70.73,17.5%,60.66,17.5%,9999999,9999999,9999999,9999999,71.62,25.0%,65.76,25.0%,9999999,9999999,54.02,15.0%,65.44,74.11,No,No,NA,NA,NA,2017-18
35,SOMERSET,4820,SOMERVILLE BORO,050,SOMERVILLE HIGH SCHOOL,52.15,15.0%,41.26,15.0%,57.59,20.0%,65.80,20.0%,9999999,9999999,9999999,9999999,70.00,20.0%,41.95,10.0%,56.89,57.02,No,No,NA,NA,NA,2017-18
35,SOMERSET,4820,SOMERVILLE BORO,055,SOMERVILLE MIDDLE SCHOOL,33.95,17.5%,14.40,17.5%,9999999,9999999,9999999,9999999,41.05,25.0%,36.80,25.0%,9999999,9999999,48.56,15.0%,35.21,26.01,No,No,NA,NA,NA,2017-18
35,SOMERSET,4820,SOMERVILLE BORO,090,VAN DERVEER ELEMENTARY SCHOOL,36.43,15.0%,44.96,15.0%,9999999,9999999,9999999,9999999,93.96,20.0%,91.22,20.0%,91.49,20.0%,31.59,10.0%,70.70,80.33,No,No,NA,NA,NA,2017-18
35,SOMERSET,4850,SOUTH BOUND BROOK,060,ROBERT MORRIS SCHOOL,35.49,17.5%,42.48,17.5%,9999999,9999999,9999999,9999999,11.91,25.0%,77.03,25.0%,9999999,9999999,16.49,15.0%,38.35,30.75,No,No,NA,NA,NA,2017-18
35,SOMERSET,5470,WARREN TWP,030,CENTRAL SCHOOL,79.80,17.5%,78.44,17.5%,9999999,9999999,9999999,9999999,89.28,25.0%,6.59,25.0%,9999999,9999999,60.07,15.0%,60.67,67.30,No,No,NA,NA,NA,2017-18
35,SOMERSET,5470,WARREN TWP,033,WARREN MIDDLE SCHOOL,83.47,17.5%,88.03,17.5%,9999999,9999999,9999999,9999999,62.44,25.0%,83.56,25.0%,9999999,9999999,51.32,15.0%,74.21,85.13,No,No,NA,NA,NA,2017-18
35,SOMERSET,5470,WARREN TWP,035,MT. HOREB SCHOOL,73.70,17.5%,87.03,17.5%,9999999,9999999,9999999,9999999,66.71,25.0%,90.80,25.0%,9999999,9999999,81.89,15.0%,79.79,90.88,No,No,NA,NA,NA,2017-18
35,SOMERSET,5470,WARREN TWP,040,ANGELO L. TOMASO SCHOOL,90.94,17.5%,81.04,17.5%,9999999,9999999,9999999,9999999,85.60,25.0%,31.10,25.0%,9999999,9999999,78.42,15.0%,71.03,80.81,No,No,NA,NA,NA,2017-18
35,SOMERSET,5470,WARREN TWP,050,WOODLAND SCHOOL,94.96,17.5%,88.45,17.5%,9999999,9999999,9999999,9999999,97.69,25.0%,81.84,25.0%,9999999,9999999,79.44,15.0%,88.89,97.27,No,No,NA,NA,NA,2017-18
35,SOMERSET,5540,WATCHUNG BORO,040,BAYBERRY SCHOOL,78.85,17.5%,63.57,17.5%,9999999,9999999,9999999,9999999,73.87,25.0%,3.15,25.0%,9999999,9999999,32.85,15.0%,49.11,47.57,No,No,NA,NA,NA,2017-18
35,SOMERSET,5540,WATCHUNG BORO,050,VALLEY VIEW SCHOOL,72.87,17.5%,65.70,17.5%,9999999,9999999,9999999,9999999,12.68,25.0%,14.36,25.0%,9999999,9999999,39.21,15.0%,36.89,28.85,No,No,NA,NA,NA,2017-18
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,050,WATCHUNG HILLS REGIONAL HIGH SCHOOL,69.63,17.5%,44.99,17.5%,71.06,25.0%,74.43,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,71.26,15.0%,67.12,71.35,No,No,NA,NA,NA,2017-18
37,SUSSEX,0090,ANDOVER REG,010,FLORENCE M. BURD,32.17,17.5%,56.40,17.5%,9999999,9999999,9999999,9999999,64.81,25.0%,89.08,25.0%,9999999,9999999,30.52,15.0%,58.55,63.45,No,No,NA,NA,NA,2017-18
37,SUSSEX,0090,ANDOVER REG,040,LONG POND SCHOOL,34.06,17.5%,38.80,17.5%,9999999,9999999,9999999,9999999,31.93,25.0%,38.69,25.0%,9999999,9999999,38.85,15.0%,36.24,27.84,No,No,NA,NA,NA,2017-18
37,SUSSEX,0640,BYRAM TWP,010,BYRAM LAKES ELEMENTARY SCHOOL,60.66,17.5%,77.07,17.5%,9999999,9999999,9999999,9999999,51.24,25.0%,86.71,25.0%,9999999,9999999,87.35,15.0%,71.69,81.69,No,No,NA,NA,NA,2017-18
37,SUSSEX,0640,BYRAM TWP,030,BYRAM INTERMEDIATE SCHOOL,64.28,17.5%,63.68,17.5%,9999999,9999999,9999999,9999999,77.31,25.0%,64.27,25.0%,9999999,9999999,80.22,15.0%,69.82,79.21,No,No,NA,NA,NA,2017-18
37,SUSSEX,1560,FRANKFORD TWP,050,FRANKFORD TOWNSHIP SCHOOL,56.69,17.5%,54.38,17.5%,9999999,9999999,9999999,9999999,8.00,25.0%,22.79,25.0%,9999999,9999999,76.86,15.0%,38.66,31.04,No,No,NA,NA,NA,2017-18
37,SUSSEX,1570,FRANKLIN BORO,060,FRANKLIN ELEMENTARY SCHOOL,39.16,17.5%,34.06,17.5%,9999999,9999999,9999999,9999999,56.58,25.0%,82.26,25.0%,9999999,9999999,27.10,15.0%,51.59,51.95,No,No,NA,NA,NA,2017-18
37,SUSSEX,1630,FREDON TWP,050,FREDON TOWNSHIP SCHOOL,72.99,17.5%,66.17,17.5%,9999999,9999999,9999999,9999999,96.74,25.0%,94.72,25.0%,9999999,9999999,96.28,15.0%,86.66,96.21,No,No,NA,NA,NA,2017-18
37,SUSSEX,1800,GREEN TWP,060,GREEN HILLS SCHOOL,88.15,17.5%,77.19,17.5%,9999999,9999999,9999999,9999999,91.94,25.0%,66.77,25.0%,9999999,9999999,24.52,15.0%,72.29,82.41,No,No,NA,NA,NA,2017-18
37,SUSSEX,1930,HAMBURG BORO,060,HAMBURG SCHOOL,25.24,17.5%,7.11,17.5%,9999999,9999999,9999999,9999999,62.68,25.0%,11.57,25.0%,9999999,9999999,34.77,15.0%,29.44,17.89,No,No,NA,NA,NA,2017-18
37,SUSSEX,1980,HAMPTON TWP,050,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,69.14,17.5%,67.12,17.5%,9999999,9999999,9999999,9999999,24.53,25.0%,13.77,25.0%,9999999,9999999,69.36,15.0%,43.82,38.68,No,No,NA,NA,NA,2017-18
37,SUSSEX,2030,HARDYSTON TWP,030,HARDYSTON TOWNSHIP MIDDLE SCHOOL,79.56,17.5%,45.32,17.5%,9999999,9999999,9999999,9999999,73.46,25.0%,40.06,25.0%,9999999,9999999,46.52,15.0%,57.21,61.26,No,No,NA,NA,NA,2017-18
37,SUSSEX,2030,HARDYSTON TWP,050,HARDYSTON TOWNSHIP ELEMENTARY SCHOOL,32.88,17.5%,44.08,17.5%,9999999,9999999,9999999,9999999,37.74,25.0%,19.17,25.0%,9999999,9999999,37.89,15.0%,33.38,23.40,No,No,NA,NA,NA,2017-18
37,SUSSEX,2165,HIGH POINT REGIONAL,030,HIGH POINT REGIONAL HIGH SCHOOL,33.81,17.5%,70.20,17.5%,39.83,25.0%,51.44,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,48.28,15.0%,48.26,46.42,No,No,NA,NA,NA,2017-18
37,SUSSEX,2240,HOPATCONG,030,HOPATCONG HIGH SCHOOL,21.78,17.5%,42.69,17.5%,42.98,25.0%,29.31,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,61.21,15.0%,38.54,30.66,No,No,NA,NA,NA,2017-18
37,SUSSEX,2240,HOPATCONG,035,DURBAN AVENUE ELEMENTARY SCHOOL,36.97,17.5%,22.87,17.5%,9999999,9999999,9999999,9999999,20.38,25.0%,53.95,25.0%,9999999,9999999,39.75,15.0%,35.01,25.59,No,No,NA,NA,NA,2017-18
37,SUSSEX,2240,HOPATCONG,040,HOPATCONG MIDDLE SCHOOL,12.97,17.5%,34.54,17.5%,9999999,9999999,9999999,9999999,2.31,25.0%,73.41,25.0%,9999999,9999999,17.33,15.0%,29.84,18.66,No,No,NA,NA,NA,2017-18
37,SUSSEX,2240,HOPATCONG,070,TULSA TRAIL ELEMENTARY SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
37,SUSSEX,2465,KITTATINNY REGIONAL,050,KITTATINNY REGIONAL HIGH SCHOOL,72.92,12.5%,72.92,12.5%,55.32,15.0%,48.94,15.0%,37.50,15.0%,15.56,15.0%,9999999,9999999,56.82,15.0%,50.35,54.17,No,No,NA,NA,NA,2017-18
37,SUSSEX,2490,LAFAYETTE TWP,050,LAFAYETTE TOWNSHIP SCHOOL,80.69,17.5%,22.81,17.5%,9999999,9999999,9999999,9999999,89.69,25.0%,31.22,25.0%,9999999,9999999,83.45,15.0%,60.86,67.89,No,No,NA,NA,NA,2017-18
37,SUSSEX,2615,LENAPE VALLEY REGIONAL,050,LENAPE VALLEY REGIONAL HIGH SCHOOL,61.03,17.5%,66.19,17.5%,56.16,25.0%,28.45,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,75.86,15.0%,54.80,53.01,No,No,NA,NA,NA,2017-18
37,SUSSEX,3300,MONTAGUE TWP,050,MONTAGUE TOWNSHIP SCHOOL,54.03,17.5%,67.30,17.5%,9999999,9999999,9999999,9999999,13.45,25.0%,77.74,25.0%,9999999,9999999,13.67,15.0%,46.08,42.59,No,No,NA,NA,NA,2017-18
37,SUSSEX,3590,NEWTON TOWN,050,NEWTON HIGH SCHOOL,32.09,17.5%,31.52,17.5%,13.18,25.0%,47.13,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,30.75,15.0%,30.82,22.64,No,No,NA,NA,NA,2017-18
37,SUSSEX,3590,NEWTON TOWN,060,HALSTED MIDDLE SCHOOL,24.23,17.5%,4.32,17.5%,9999999,9999999,9999999,9999999,13.33,25.0%,2.02,25.0%,9999999,9999999,38.31,15.0%,14.58,4.62,No,No,NA,NA,NA,2017-18
37,SUSSEX,3590,NEWTON TOWN,070,MERRIAM AVENUE SCHOOL,36.49,17.5%,48.05,17.5%,9999999,9999999,9999999,9999999,47.87,25.0%,81.01,25.0%,9999999,9999999,23.98,15.0%,50.61,50.47,No,No,NA,NA,NA,2017-18
37,SUSSEX,3840,OGDENSBURG BORO,050,OGDENSBURG BOROUGH SCHOOL,39.34,17.5%,35.37,17.5%,9999999,9999999,9999999,9999999,15.58,25.0%,25.64,25.0%,9999999,9999999,14.81,15.0%,25.60,13.39,No,No,NA,NA,NA,2017-18
37,SUSSEX,4650,SANDYSTON-WALPACK TWP,050,SANDYSTON WALPACK CONSOLIDATED SCHOOL,72.16,17.5%,73.40,17.5%,9999999,9999999,9999999,9999999,77.73,25.0%,93.53,25.0%,9999999,9999999,89.03,15.0%,81.64,92.54,No,No,NA,NA,NA,2017-18
37,SUSSEX,4960,SPARTA TWP,050,SPARTA HIGH SCHOOL,60.74,17.5%,79.66,17.5%,84.81,25.0%,76.44,25.0%,9999999,9999999,9999999,9999999,9999999,9999999,17.24,15.0%,67.47,71.63,No,No,NA,NA,NA,2017-18
37,SUSSEX,4960,SPARTA TWP,057,SPARTA MIDDLE SCHOOL,72.81,17.5%,69.85,17.5%,9999999,9999999,9999999,9999999,19.61,25.0%,9.61,25.0%,9999999,9999999,1.44,15.0%,32.49,22.27,No,No,NA,NA,NA,2017-18
37,SUSSEX,4960,SPARTA TWP,060,HELEN MORGAN SCHOOL,88.74,17.5%,87.44,17.5%,9999999,9999999,9999999,9999999,76.78,25.0%,76.97,25.0%,9999999,9999999,8.81,15.0%,70.59,80.15,No,No,NA,NA,NA,2017-18
37,SUSSEX,4960,SPARTA TWP,300,MOHAWK AVENUE SCHOOL,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,9999999,NA,NA,NA,2017-18
37,SUSSEX,5030,STANHOPE BORO,050,VALLEY ROAD SCHOOL,48.82,17.5%,47.51,17.5%,9999999,9999999,9999999,9999999,35.31,25.0%,57.92,25.0%,9999999,9999999,78.78,15.0%,51.98,52.43,No,No,NA,NA,NA,2017-18
37,SUSSEX,5040,STILLWATER TWP,050,STILLWATER TOWNSHIP SCHOOL,70.50,17.5%,64.45,17.5%,9999999,9999999,9999999,9999999,78.61,25.0%,70.39,25.0%,9999999,9999999,42.33,15.0%,67.22,76.66,No,No,NA,NA,NA,2017-18
37,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,060,SUSSEX MIDDLE SCHOOL,34.54,17.5%,18.66,17.5%,9999999,9999999,9999999,9999999,12.03,25.0%,7.83,25.0%,9999999,9999999,22.18,15.0%,17.60,6.46,No,No,NA,NA,NA,2017-18
37,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,070,WANTAGE ELEMENTARY SCHOOL,36.14,17.5%,48.16,17.5%,9999999,9999999,9999999,9999999,45.68,25.0%,19.53,25.0%,9999999,9999999,12.77,15.0%,32.97,22.87,No,No,NA,NA,NA,2017-18
