CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,StudentDeviceRatio,Year
31,PASSAIC,2100,HAWTHORNE BORO,070,LINCOLN MIDDLE SCHOOL,2.2:1,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,080,ROOSEVELT ELEMENTARY SCHOOL,2.0:1,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,090,THOMAS JEFFERSON ELEMENTARY SCHOOL,1.3:1,2017-18
31,PASSAIC,2100,HAWTHORNE BORO,100,WASHINGTON ELEMENTARY SCHOOL,2.8:1,2017-18
31,PASSAIC,2510,LAKELAND REGIONAL,050,LAKELAND REGIONAL HIGH SCHOOL,1.2:1,2017-18
31,PASSAIC,2700,LITTLE FALLS TWP,050,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 1,1:1,2017-18
31,PASSAIC,2700,LITTLE FALLS TWP,060,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 2,NA,2017-18
31,PASSAIC,2700,LITTLE FALLS TWP,070,LITTLE FALLS TOWNSHIP PUBLIC SCHOOL # 3,2.4:1,2017-18
31,PASSAIC,3640,NORTH HALEDON BORO,050,HIGH MOUNTAIN MIDDLE SCHOOL,1:1,2017-18
31,PASSAIC,3640,NORTH HALEDON BORO,060,MEMORIAL ELEMENTARY SCHOOL,1:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,050,PASSAIC HIGH SCHOOL NO. 12,1:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,080,THOMAS JEFFERSON SCHOOL NO. 1,1:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,085,GEORGE WASHINGTON SCHOOL NO. 2,NA,2017-18
31,PASSAIC,3970,PASSAIC CITY,090,MARIO DRAGO SCHOOL NO. 3,1:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,095,ABRAHAM LINCOLN MIDDLE SCHOOL NO. 4,6.8:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,097,SCHOOL NO. 5,1:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,100,"MARTIN LUTHER KING, JR. SCHOOL NO. 6",1.1:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,110,ULYSSES S. GRANT SCHOOL NO. 7,NA,2017-18
31,PASSAIC,3970,PASSAIC CITY,120,CASIMIR PULASKI SCHOOL NO. 8,NA,2017-18
31,PASSAIC,3970,PASSAIC CITY,125,ETTA GERO SCHOOL NO. 9,1.6:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,130,THEODORE ROOSEVELT SCHOOL NO. 10,1:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,140,WILLIAM B. CRUISE MEMORIAL SCHOOL NO. 11,1.6:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,170,VINCENT CAPUANA SCHOOL NO. 15,NA,2017-18
31,PASSAIC,3970,PASSAIC CITY,180,SCHOOL NO.16,NA,2017-18
31,PASSAIC,3970,PASSAIC CITY,200,DANIEL F. RYAN ELEMENTARY SCHOOL NO. 19,1:1,2017-18
31,PASSAIC,3970,PASSAIC CITY,300,PASSAIC GIFTED AND TALENTED ACADEMY SCHOOL NO. 20,1:1,2017-18
31,PASSAIC,3975,NORTHERN REGION EDUCATIONAL SERVICES COMMISSION,090,SKYLANDS SCHOOL FOR THE EXCEPTIONAL,NA,2017-18
31,PASSAIC,3975,NORTHERN REGION EDUCATIONAL SERVICES COMMISSION,100,HOPE ACADEMY,1:1,2017-18
31,PASSAIC,3980,PASSAIC CO MANCHESTER REG,010,PASSAIC COUNTY-MANCHESTER REGIONAL HIGH SCHOOL,1:1,2017-18
31,PASSAIC,3990,PASSAIC VALLEY REGIONAL,050,PASSAIC VALLEY REGIONAL HIGH SCHOOL,1.5:1,2017-18
31,PASSAIC,3995,PASSAIC COUNTY VOCATIONAL,050,PASSAIC COUNTY TECHNICAL INSTITUTE,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,001,SCHOOL OF INFORMATION TECHNOLOGY,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,002,"SCHOOL OF CULINARY ARTS, HOSPITALITY AND TOURISM",1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,003,SCHOOL OF GOVERNMENT AND PUBLIC ADMINISTRATION,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,004,SCHOOL OF HEALTH SCIENCE,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,005,SCHOOL OF EARTH AND SPACE SCIENCE,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,006,ALTERNATIVE HIGH SCHOOL,NA,2017-18
31,PASSAIC,4010,PATERSON CITY,020,ROSA L. PARKS SCHOOL OF FINE AND PERFORMING ARTS,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,025,STARS ACADEMY,NA,2017-18
31,PASSAIC,4010,PATERSON CITY,035,INTERNATIONAL HIGH SCHOOL,3.0:1,2017-18
31,PASSAIC,4010,PATERSON CITY,043,ALEXANDER HAMILTON ACADEMY,2.8:1,2017-18
31,PASSAIC,4010,PATERSON CITY,045,DALE AVENUE,NA,2017-18
31,PASSAIC,4010,PATERSON CITY,047,EDWARD W. KILPATRICK,1.4:1,2017-18
31,PASSAIC,4010,PATERSON CITY,050,SCHOOL 1,2.8:1,2017-18
31,PASSAIC,4010,PATERSON CITY,060,SCHOOL 2,1.6:1,2017-18
31,PASSAIC,4010,PATERSON CITY,061,URBAN LEADERSHIP ACADEMY,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,070,SCHOOL 3,3.1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,080,"REV. DR. FRANK NAPIER, JR. SCHOOL",1.6:1,2017-18
31,PASSAIC,4010,PATERSON CITY,090,SCHOOL 5,1.7:1,2017-18
31,PASSAIC,4010,PATERSON CITY,100,SENATOR FRANK LAUTENBERG SCHOOL,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,110,SCHOOL 7,2.6:1,2017-18
31,PASSAIC,4010,PATERSON CITY,120,SCHOOL 8,1.8:1,2017-18
31,PASSAIC,4010,PATERSON CITY,130,"CHARLES J. RILEY, SCHOOL 9",1.7:1,2017-18
31,PASSAIC,4010,PATERSON CITY,140,SCHOOL 10,1.0:1,2017-18
31,PASSAIC,4010,PATERSON CITY,150,NEWCOMERS,2.7:1,2017-18
31,PASSAIC,4010,PATERSON CITY,160,SCHOOL 12,2.0:1,2017-18
31,PASSAIC,4010,PATERSON CITY,170,SCHOOL 13,2.3:1,2017-18
31,PASSAIC,4010,PATERSON CITY,180,SCHOOL 14,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,190,SCHOOL 15,1.2:1,2017-18
31,PASSAIC,4010,PATERSON CITY,220,SCHOOL 18,2.8:1,2017-18
31,PASSAIC,4010,PATERSON CITY,230,SCHOOL 19,2.3:1,2017-18
31,PASSAIC,4010,PATERSON CITY,240,SCHOOL 20,1.4:1,2017-18
31,PASSAIC,4010,PATERSON CITY,250,SCHOOL 21,2.3:1,2017-18
31,PASSAIC,4010,PATERSON CITY,270,SCHOOL 24,6.9:1,2017-18
31,PASSAIC,4010,PATERSON CITY,280,SCHOOL 25,3.4:1,2017-18
31,PASSAIC,4010,PATERSON CITY,290,SCHOOL 26,3.2:1,2017-18
31,PASSAIC,4010,PATERSON CITY,300,SCHOOL 27,3.0:1,2017-18
31,PASSAIC,4010,PATERSON CITY,301,DON BOSCO ACADEMY,2.6:1,2017-18
31,PASSAIC,4010,PATERSON CITY,303,YOUNG MENS ACADEMY,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,304,"SCHOOL OF SCIENCE, TECHNOLOGY, ENGINEERING AND MATHEMATICS",1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,305,SCHOOL OF EDUCATION AND TRAINING,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,306,"SCHOOL OF BUSINESS, TECHNOLOGY, MARKETING AND FINANCE",1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,307,SCHOOL OF ARCHITECTURE AND CONSTRUCTION TRADES,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,308,GARRETT MORGAN ACADEMY,4.0:1,2017-18
31,PASSAIC,4010,PATERSON CITY,309,SCHOOL 16,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,310,SCHOOL 28,5.1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,311,SCHOOL 29,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,312,"DR. MARTIN LUTHER KING, JR. EDUCATIONAL COMPLEX",2.9:1,2017-18
31,PASSAIC,4010,PATERSON CITY,313,DR. HANI AWADALLAH SCHOOL,1:1,2017-18
31,PASSAIC,4010,PATERSON CITY,315,ROBERTO CLEMENTE,2.8:1,2017-18
31,PASSAIC,4010,PATERSON CITY,316,NEW ROBERTO CLEMENTE,1.6:1,2017-18
31,PASSAIC,4010,PATERSON CITY,325,NORMAN S. WEIR,2.4:1,2017-18
31,PASSAIC,4230,POMPTON LAKES BORO,050,POMPTON LAKES HIGH SCHOOL,1.0:1,2017-18
31,PASSAIC,4230,POMPTON LAKES BORO,055,LAKESIDE SCHOOL,1.0:1,2017-18
31,PASSAIC,4230,POMPTON LAKES BORO,060,LENOX SCHOOL,1:1,2017-18
31,PASSAIC,4230,POMPTON LAKES BORO,070,LINCOLN SCHOOL,1:1,2017-18
31,PASSAIC,4270,PROSPECT PARK BORO,010,PROSPECT PARK SCHOOL NO. 1,1.2:1,2017-18
31,PASSAIC,4400,RINGWOOD BORO,050,ELEANOR G. HEWITT,10.1:1,2017-18
31,PASSAIC,4400,RINGWOOD BORO,053,MARTIN J. RYERSON SCHOOL,4.3:1,2017-18
31,PASSAIC,4400,RINGWOOD BORO,055,PETER COOPER SCHOOL,1:1,2017-18
31,PASSAIC,4400,RINGWOOD BORO,060,ROBERT ERSKINE SCHOOL,1:1,2017-18
31,PASSAIC,5200,TOTOWA BORO,050,MEMORIAL SCHOOL,NA,2017-18
31,PASSAIC,5200,TOTOWA BORO,060,WASHINGTON PARK SCHOOL,1.0:1,2017-18
31,PASSAIC,5440,WANAQUE BORO,050,HASKELL ELEMENTARY SCHOOL,1:1,2017-18
31,PASSAIC,5440,WANAQUE BORO,070,WANAQUE ELEMENTARY SCHOOL,1.1:1,2017-18
31,PASSAIC,5570,WAYNE TWP,050,WAYNE VALLEY HIGH SCHOOL,1:1,2017-18
31,PASSAIC,5570,WAYNE TWP,055,WAYNE HILLS HIGH SCHOOL,1:1,2017-18
31,PASSAIC,5570,WAYNE TWP,065,ANTHONY WAYNE MIDDLE SCHOOL,1.4:1,2017-18
31,PASSAIC,5570,WAYNE TWP,078,ALBERT PAYSON TERHUNE ELEMENTARY,1:1,2017-18
31,PASSAIC,5570,WAYNE TWP,083,GEORGE WASHINGTON MIDDLE SCHOOL,1:1,2017-18
31,PASSAIC,5570,WAYNE TWP,085,JAMES FALLON ELEMENTARY SCHOOL,1.0:1,2017-18
31,PASSAIC,5570,WAYNE TWP,087,JOHN F. KENNEDY ELEMENTARY SCHOOL,1.2:1,2017-18
31,PASSAIC,5570,WAYNE TWP,090,LAFAYETTE ELEMENTARY SCHOOL,1:1,2017-18
31,PASSAIC,5570,WAYNE TWP,110,PACKANACK ELEMENTARY SCHOOL,1.1:1,2017-18
31,PASSAIC,5570,WAYNE TWP,120,PINES LAKE ELEMENTARY SCHOOL,1:1,2017-18
31,PASSAIC,5570,WAYNE TWP,135,RANDALL CARTER ELEMENTARY SCHOOL,1:1,2017-18
31,PASSAIC,5570,WAYNE TWP,140,RYERSON ELEMENTARY SCHOOL,1.1:1,2017-18
31,PASSAIC,5570,WAYNE TWP,145,SCHUYLER COLFAX MIDDLE SCHOOL,1.3:1,2017-18
31,PASSAIC,5570,WAYNE TWP,150,THEUNIS DEY ELEMENTARY SCHOOL,1.1:1,2017-18
31,PASSAIC,5650,WEST MILFORD TWP,040,WEST MILFORD HIGH SCHOOL,1.6:1,2017-18
31,PASSAIC,5650,WEST MILFORD TWP,042,APSHAWA ELEMENTARY SCHOOL,2.0:1,2017-18
31,PASSAIC,5650,WEST MILFORD TWP,055,MACOPIN MIDDLE SCHOOL,1.3:1,2017-18
31,PASSAIC,5650,WEST MILFORD TWP,060,MAPLE ROAD ELEMENTARY SCHOOL,1.8:1,2017-18
31,PASSAIC,5650,WEST MILFORD TWP,070,MARSHALL HILL ELEMENTARY SCHOOL,1.2:1,2017-18
31,PASSAIC,5650,WEST MILFORD TWP,080,PARADISE KNOLL ELEMENTARY SCHOOL,2.0:1,2017-18
31,PASSAIC,5650,WEST MILFORD TWP,090,UPPER GREENWOOD LAKE ELEMENTARY SCHOOL,1.6:1,2017-18
31,PASSAIC,5650,WEST MILFORD TWP,100,WESTBROOK ELEMENTARY SCHOOL,1.6:1,2017-18
31,PASSAIC,5690,WOODLAND PARK,060,BEATRICE GILMORE SCHOOL,1:1,2017-18
31,PASSAIC,5690,WOODLAND PARK,065,CHARLES OLBON SCHOOL,NA,2017-18
31,PASSAIC,5690,WOODLAND PARK,070,MEMORIAL MIDDLE SCHOOL,1:1,2017-18
33,SALEM,0060,ALLOWAY TWP,020,ALLOWAY TOWNSHIP SCHOOL,3.0:1,2017-18
33,SALEM,1350,ELSINBORO TWP,050,ELSINBORO TOWNSHIP SCHOOL,1:1,2017-18
33,SALEM,2800,LOWER ALLOWAYS CREEK,050,LOWER ALLOWAYS CREEK ELEMENTARY SCHOOL,1.4:1,2017-18
33,SALEM,2950,MANNINGTON TWP,050,MANNINGTON TOWNSHIP ELEMENTARY SCHOOL,3.4:1,2017-18
33,SALEM,3860,OLDMANS TWP,010,OLDMANS TOWNSHIP SCHOOL,1:1,2017-18
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,050,PENNS GROVE HIGH SCHOOL,1.8:1,2017-18
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,080,PAUL W CARLETON,3.5:1,2017-18
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,090,FIELD STREET SCHOOL,1.4:1,2017-18
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,100,LAFAYETTE - PERSHING,NA,2017-18
33,SALEM,4070,PENNS GRV-CARNEY'S PT REG,105,PENNS GROVE MIDDLE SCHOOL,4.6:1,2017-18
33,SALEM,4075,PENNSVILLE,050,PENNSVILLE MEMORIAL HIGH SCHOOL,1.0:1,2017-18
33,SALEM,4075,PENNSVILLE,055,PENNSVILLE MIDDLE SCHOOL,1.2:1,2017-18
33,SALEM,4075,PENNSVILLE,060,CENTRAL PARK ELEMENTARY SCHOOL,1:1,2017-18
33,SALEM,4075,PENNSVILLE,078,PENN BEACH ELEMENTARY SCHOOL,1.0:1,2017-18
33,SALEM,4075,PENNSVILLE,090,VALLEY PARK ELEMENTARY SCHOOL,NA,2017-18
33,SALEM,4150,PITTSGROVE TWP,040,ARTHUR P. SCHALICK HIGH SCHOOL,1:1,2017-18
33,SALEM,4150,PITTSGROVE TWP,050,NORMA ELEMENTARY SCHOOL,NA,2017-18
33,SALEM,4150,PITTSGROVE TWP,060,OLIVET ELEMENTARY SCHOOL,1.0:1,2017-18
33,SALEM,4150,PITTSGROVE TWP,070,PITTSGROVE TOWNSHIP MIDDLE SCHOOL,1:1,2017-18
33,SALEM,4150,PITTSGROVE TWP,080,ELMER ELEMENTARY SCHOOL,NA,2017-18
33,SALEM,4280,QUINTON TWP,050,QUINTON TOWNSHIP SCHOOL,1:1,2017-18
33,SALEM,4630,SALEM CITY,050,SALEM HIGH SCHOOL,2.1:1,2017-18
33,SALEM,4630,SALEM CITY,070,JOHN FENWICK ACADEMY,NA,2017-18
33,SALEM,4630,SALEM CITY,090,SALEM MIDDLE SCHOOL,2.8:1,2017-18
33,SALEM,4635,SALEM CO SPECIAL SERVICE,009,SALEM CAMPUS,1.0:1,2017-18
33,SALEM,4635,SALEM CO SPECIAL SERVICE,050,DARETOWN SCHOOL,NA,2017-18
33,SALEM,4635,SALEM CO SPECIAL SERVICE,300,CUMBERLAND CAMPUS,1.4:1,2017-18
33,SALEM,4635,SALEM CO SPECIAL SERVICE,301,ALTERNATIVE MIDDLE & HIGH SCHOOL,NA,2017-18
33,SALEM,4640,SALEM COUNTY VOCATIONAL,040,SALEM COUNTY CAREER AND TECHNICAL HIGH SCHOOL,12.7:1,2017-18
33,SALEM,5320,UPPER PITTSGROVE TWP,070,UPPER PITTSGROVE SCHOOL,NA,2017-18
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,050,WOODSTOWN HIGH SCHOOL,4.3:1,2017-18
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,060,MARY S. SHOEMAKER SCHOOL,NA,2017-18
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,070,WOODSTOWN MIDDLE SCHOOL,NA,2017-18
33,SALEM,5910,WOODSTOWN-PILESGROVE REG,300,WILLIAM ROPER EARLY CHILDHOOD LEARNING CENTER,NA,2017-18
35,SOMERSET,0240,BEDMINSTER TWP,020,BEDMINSTER TOWNSHIP PUBLIC SCHOOL,1.4:1,2017-18
35,SOMERSET,0350,BERNARDS TWP,050,RIDGE HIGH SCHOOL,1.1:1,2017-18
35,SOMERSET,0350,BERNARDS TWP,055,WILLIAM ANNIN MIDDLE SCHOOL,1.1:1,2017-18
35,SOMERSET,0350,BERNARDS TWP,060,OAK STREET SCHOOL,1:1,2017-18
35,SOMERSET,0350,BERNARDS TWP,070,CEDAR HILL SCHOOL,1:1,2017-18
35,SOMERSET,0350,BERNARDS TWP,080,LIBERTY CORNER SCHOOL,1:1,2017-18
35,SOMERSET,0350,BERNARDS TWP,100,MOUNT PROSPECT ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,0490,BOUND BROOK BORO,020,BOUND BROOK HIGH SCHOOL,1:1,2017-18
35,SOMERSET,0490,BOUND BROOK BORO,036,LAMONTE-ANNEX ELEMENTARY SCHOOL,NA,2017-18
35,SOMERSET,0490,BOUND BROOK BORO,301,LAFAYETTE ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,0490,BOUND BROOK BORO,302,COMMUNITY MIDDLE SCHOOL,1.0:1,2017-18
35,SOMERSET,0490,BOUND BROOK BORO,303,SMALLEY ELEMENTARY SCHOOL,1.0:1,2017-18
35,SOMERSET,0510,BRANCHBURG TWP,020,BRANCHBURG CENTRAL MIDDLE SCHOOL,1:1,2017-18
35,SOMERSET,0510,BRANCHBURG TWP,060,STONY BROOK SCHOOL,1:1,2017-18
35,SOMERSET,0510,BRANCHBURG TWP,090,WHITON ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,005,BRIDGEWATER-RARITAN HIGH SCHOOL,1.4:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,010,BRIDGEWATER-RARITAN MIDDLE SCHOOL,1.4:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,030,ADAMSVILLE PRIMARY SCHOOL,1:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,040,BRADLEY GARDENS PRIMARY SCHOOL,1.1:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,045,CRIM PRIMARY SCHOOL,1.0:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,048,EISENHOWER INTERMEDIATE SCHOOL,1.1:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,063,HAMILTON PRIMARY SCHOOL,1.3:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,065,HILLSIDE INTERMEDIATE SCHOOL,1.0:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,067,JOHN F. KENNEDY PRIMARY SCHOOL,1:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,085,MILLTOWN PRIMARY SCHOOL,1:1,2017-18
35,SOMERSET,0555,BRIDGEWATER-RARITAN REG,105,VAN HOLTEN PRIMARY SCHOOL,1.0:1,2017-18
35,SOMERSET,1610,FRANKLIN TWP,050,FRANKLIN HIGH SCHOOL,1:1,2017-18
35,SOMERSET,1610,FRANKLIN TWP,055,CONERLY ROAD SCHOOL,1:1,2017-18
35,SOMERSET,1610,FRANKLIN TWP,070,ELIZABETH AVENUE SCHOOL,1:1,2017-18
35,SOMERSET,1610,FRANKLIN TWP,080,FRANKLIN PARK SCHOOL,1:1,2017-18
35,SOMERSET,1610,FRANKLIN TWP,100,HILLCREST SCHOOL,1:1,2017-18
35,SOMERSET,1610,FRANKLIN TWP,115,MACAFEE ROAD SCHOOL,1:1,2017-18
35,SOMERSET,1610,FRANKLIN TWP,140,PINE GROVE MANOR SCHOOL,1:1,2017-18
35,SOMERSET,1610,FRANKLIN TWP,150,SAMPSON G. SMITH SCHOOL,1:1,2017-18
35,SOMERSET,1610,FRANKLIN TWP,160,FRANKLIN MIDDLE SCHOOL,1:1,2017-18
35,SOMERSET,1810,GREEN BROOK TWP,030,GREEN BROOK MIDDLE SCHOOL,1:1,2017-18
35,SOMERSET,1810,GREEN BROOK TWP,050,IRENE E. FELDKIRCHNER ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,030,HILLSBOROUGH HIGH SCHOOL,1:1,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,033,AMSTERDAM ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,034,AUTEN ROAD INTERMEDIATE SCHOOL,1.0:1,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,035,HILLSBOROUGH TOWNSHIP MIDDLE SCHOOL,1.0:1,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,040,HILLSBOROUGH TOWNSHIP ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,060,SUNNYMEAD ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,070,TRIANGLE ELEMENTARY SHCOOL,1:1,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,080,WOODFERN ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,2170,HILLSBOROUGH TWP,085,WOODS ROAD ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,3000,MANVILLE BORO,050,MANVILLE HIGH SCHOOL,1:1,2017-18
35,SOMERSET,3000,MANVILLE BORO,065,ALEXANDER BATCHO INTERMEDIATE SCHOOL,2.0:1,2017-18
35,SOMERSET,3000,MANVILLE BORO,080,ROOSEVELT SCHOOL,1.4:1,2017-18
35,SOMERSET,3000,MANVILLE BORO,090,WESTON ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,3320,MONTGOMERY TWP,030,MONTGOMERY HIGH SCHOOL,1.6:1,2017-18
35,SOMERSET,3320,MONTGOMERY TWP,045,MONTGOMERY LOWER MIDDLE SCHOOL,1.0:1,2017-18
35,SOMERSET,3320,MONTGOMERY TWP,070,MONTGOMERY UPPER MIDDLE SCHOOL,1.0:1,2017-18
35,SOMERSET,3320,MONTGOMERY TWP,080,ORCHARD HILL ELEMENTARY SCHOOL,NA,2017-18
35,SOMERSET,3320,MONTGOMERY TWP,105,VILLAGE ELEMENTARY SCHOOL,2.2:1,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,050,NORTH PLAINFIELD HIGH SCHOOL,1:1,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,060,EAST END SCHOOL,1:1,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,080,SOMERSET SCHOOL,1.4:1,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,090,STONY BROOK SCHOOL,1:1,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,110,WEST END SCHOOL,1:1,2017-18
35,SOMERSET,3670,NORTH PLAINFIELD BORO,300,NORTH PLAINFIELD MIDDLE SCHOOL,NA,2017-18
35,SOMERSET,4805,SOMERSET CO ED SERV COMM,050,SOMERSET SECONDARY ACADEMY,1.6:1,2017-18
35,SOMERSET,4805,SOMERSET CO ED SERV COMM,060,SOMERSET ELEMENTARY ACADEMY,NA,2017-18
35,SOMERSET,4805,SOMERSET CO ED SERV COMM,300,THE CAREER CENTER OF THE SCESC,NA,2017-18
35,SOMERSET,4810,SOMERSET CO VOCATIONAL,070,SOMERSET COUNTY VOCATIONAL TECHNICAL HIGH SCHOOL,1:1,2017-18
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,020,BERNARDS HIGH SCHOOL,1.1:1,2017-18
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,030,MARION T. BEDWELL ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,4815,SOMERSET HILLS REGIONAL,040,BERNARDSVILLE MIDDLE SCHOOL,1.5:1,2017-18
35,SOMERSET,4820,SOMERVILLE BORO,050,SOMERVILLE HIGH SCHOOL,1:1,2017-18
35,SOMERSET,4820,SOMERVILLE BORO,055,SOMERVILLE MIDDLE SCHOOL,1.4:1,2017-18
35,SOMERSET,4820,SOMERVILLE BORO,090,VAN DERVEER ELEMENTARY SCHOOL,1:1,2017-18
35,SOMERSET,4850,SOUTH BOUND BROOK,060,ROBERT MORRIS SCHOOL,1:1,2017-18
35,SOMERSET,5470,WARREN TWP,030,CENTRAL SCHOOL,1:1,2017-18
35,SOMERSET,5470,WARREN TWP,033,WARREN MIDDLE SCHOOL,1.0:1,2017-18
35,SOMERSET,5470,WARREN TWP,035,MT. HOREB SCHOOL,1:1,2017-18
35,SOMERSET,5470,WARREN TWP,040,ANGELO L. TOMASO SCHOOL,1:1,2017-18
35,SOMERSET,5470,WARREN TWP,050,WOODLAND SCHOOL,1:1,2017-18
35,SOMERSET,5540,WATCHUNG BORO,040,BAYBERRY SCHOOL,1:1,2017-18
35,SOMERSET,5540,WATCHUNG BORO,050,VALLEY VIEW SCHOOL,1:1,2017-18
35,SOMERSET,5550,WATCHUNG HILLS REGIONAL,050,WATCHUNG HILLS REGIONAL HIGH SCHOOL,1.3:1,2017-18
37,SUSSEX,0090,ANDOVER REG,010,FLORENCE M. BURD,1:1,2017-18
37,SUSSEX,0090,ANDOVER REG,040,LONG POND SCHOOL,2.2:1,2017-18
37,SUSSEX,0640,BYRAM TWP,010,BYRAM LAKES ELEMENTARY SCHOOL,1.6:1,2017-18
37,SUSSEX,0640,BYRAM TWP,030,BYRAM INTERMEDIATE SCHOOL,3.9:1,2017-18
37,SUSSEX,1560,FRANKFORD TWP,050,FRANKFORD TOWNSHIP SCHOOL,1:1,2017-18
37,SUSSEX,1570,FRANKLIN BORO,060,FRANKLIN ELEMENTARY SCHOOL,1.1:1,2017-18
37,SUSSEX,1630,FREDON TWP,050,FREDON TOWNSHIP SCHOOL,1:1,2017-18
37,SUSSEX,1800,GREEN TWP,060,GREEN HILLS SCHOOL,1:1,2017-18
37,SUSSEX,1930,HAMBURG BORO,060,HAMBURG SCHOOL,5.9:1,2017-18
37,SUSSEX,1980,HAMPTON TWP,050,MARIAN E. MCKEOWN ELEMENTARY SCHOOL,1.0:1,2017-18
37,SUSSEX,2030,HARDYSTON TWP,030,HARDYSTON TOWNSHIP MIDDLE SCHOOL,1.0:1,2017-18
37,SUSSEX,2030,HARDYSTON TWP,050,HARDYSTON TOWNSHIP ELEMENTARY SCHOOL,1:1,2017-18
37,SUSSEX,2165,HIGH POINT REGIONAL,030,HIGH POINT REGIONAL HIGH SCHOOL,1:1,2017-18
37,SUSSEX,2240,HOPATCONG,030,HOPATCONG HIGH SCHOOL,1:1,2017-18
37,SUSSEX,2240,HOPATCONG,035,DURBAN AVENUE ELEMENTARY SCHOOL,1:1,2017-18
37,SUSSEX,2240,HOPATCONG,040,HOPATCONG MIDDLE SCHOOL,1:1,2017-18
